names
asf1bb
ash1l
ash2l
asic1a
asic1b
asic1c
asic2
asic4a
asic4b
asip1
asip2b
asl
asmt
asmt2
asns
aspa
aspdh
aspg
asph
asphd2
aspm
aspn
aspscr1
asrgl1
aste1a
asz1
atad1a
atad1b
atad2b
atad3
atad5b
atat1
atf1
atf3
atf4a
atf5a
atf6
atf7a
atf7ip
atg10
atg101
atg12
atg13
atg16l1
atg3
atg4a
atg4b
atg4c
atg5
atg9a
atg9b
atic
atl1
atl3
atmin
atoh1a
atoh7
atoh8
atox1
atp10d
atp13a1
atp13a2
atp1a1a.1
atp1a1a.2
atp1a1a.3
atp1a1a.4
atp1a1a.5
atp1a1b
atp1a2a
atp1a3a
atp1a3b
atp1b1a
atp1b1b
atp1b2a
atp1b3a
atp1b3b
atp23
atp2a1
atp2a1l
atp2a2a
atp2a2b
atp2b1a
atp2b1b
atp2b2
atp2b3a
atp2b3b
atp2b4
atp5f1b
atp5f1c
atp5f1d
atp5f1e
atp5fa1
atp5if1a
atp5if1b
atp5l
atp5mc1
atp5mc3a
atp5mc3b
atp5md
atp5mea
atp5mf
atp5pb
atp5pd
atp5pf
atp5po
atp6ap1b
atp6ap1lb
atp6ap2
atp6v0a1a
atp6v0a1b
atp6v0a2b
atp6v0b
atp6v0ca
atp6v0cb
atp6v0d1
atp6v0e1
atp6v1aa
atp6v1ba
atp6v1c1a
atp6v1c1b
atp6v1d
atp6v1e1a
atp6v1e1b
atp6v1f
atp6v1h
atp7a
atp9b
atpaf1
atpaf2
atpsckmt
atpv0e2
atraid
atrip
atrn
atrx
atxn10
atxn1a
atxn2
atxn2l
atxn3
atxn7l2a
atxn7l2b
atxn7l3
auh
aup1
aurka
aurkaip1
aurkb
avd
aven
avil
avl9
avp
avpr1aa
avpr1ab
avpr2l
axdnd1
axin1
axin2
azi2
azin1a
azin1b
b2m
b2ml
b3galnt2
b3galt2
b3galt6
b3gat1a
b3gat2
b3gat3
b3glcta
b3glctb
b3gnt2a
b3gnt2b
b3gnt3.2
b3gnt3.3
b3gnt3.4
b3gnt5a
b3gnt5b
b3gnt7
b3gnt7l
b3gntl1
b4galnt1a
b4galt1
b4galt1l
b4galt2
b4galt4
b4galt5
b4galt6
b4galt7
b4gat1
b9d1
b9d2
baalca
babam1
babam2
bace1
bace2
bach1a
bach1b
badb
bag1
bag2
bag3
bag4
bag5
bag6
bag6l
baiap2a
baiap2l1a
baiap2l1b
bambia
bambib
banf1
banp
bap1
barhl1a
barhl1b
barhl2
barx1
basp1
batf
batf3
baxa
baxb
baz1a
baz1b
baz2a
bbc3
bbox1
bbs1
bbs10
bbs2
bbs4
bbs5
bbs7
bcam
bcan
bcap29
bcap31
bcar1
bcar3
bcas2
bcas3
bcat1
bcat2
bccip
bckdha
bckdhb
bckdk
bcl11aa
bcl11ab
bcl11ba
bcl2a
bcl2l1
bcl2l10
bcl2l11
bcl2l13
bcl2l16
bcl6aa
bcl6ab
bcl7a
bcl7ba
bcl7bb
bcl9
bcl9l
bco1
bco1l
bco2b
bco2l
bcor
bcs1l
bdh1
bdh2
bdkrb1
bdnf
becn1
bend3
bend5
bet1
bet1l
bfb
bfsp2
bglap
bgna
bgnb
bhlha15
bhlha9
bhlhe22
bhlhe23
bhlhe40
bhlhe41
bhmt
bicc2
bicdl2
bicdl2l
bida
bik
bin1b
bin2a
bin2b
bin3
birc5a
birc5b
birc6-as2
birc7
blcap
blf
blk
blmh
blnk
bloc1s1
bloc1s2
bloc1s3
bloc1s4
bloc1s5
bloc1s6
blvra
blvrb
blzf1
bmb
bmf2
bmi1a
bmi1b
bmp10
bmp15
bmp16
bmp1a
bmp1b
bmp2a
bmp2b
bmp2k
bmp3
bmp4
bmp5
bmp6
bmp7a
bmp7b
bmp8a
bmper
bmpr1aa
bmpr1ab
bmpr1ba
bmpr1bb
bmpr2a
bmpr2b
bms1
bnc2
bnip2
bnip3
bnip3la
bnip3lb
bnip4
bnipl
boc
bod1
boka
bokb
bola1
bola3
bop1
bora
borcs5
borcs7
borcs8
bpgm
bpnt1
braf
brap
brat1
brca2
brd1b
brd2a
brd2b
brd3a
brd3b
brd4
brd7
brd8
brd9
brdt
brf1a
brf1b
brf2
bri3
bri3bp
bricd5
brinp1
brinp2
brinp3a.1
brinp3a.2
brip1
brk1
brms1
brms1la
brox
brpf1
bscl2
bscl2l
bsdc1
bsg
bsk146
bsnd
bspry
bsx
btbd10a
btbd11a
btbd2a
btbd3a
btbd6a
btbd6b
btbd7
btbd9
btc
btd
btf3
btf3l4
btg1
btg2
btg3
btg4
btr09
btr12
btr16
btr18
btr29
btr30
bub3
buc
bud23
bud31
bves
bxdc2
bysl
bzw1a
bzw1b
bzw2
c16h2orf66
c19h1orf109
c1d
c1galt1b
c1galt1c1
c1qb
c1qbp
c1qc
c1ql3b
c1qtnf1
c1qtnf12
c1qtnf4
c1qtnf5
c1qtnf9
c1r
c1s
c2cd2l
c2cd4a
c2cd5
c3a.1
c3a.2
c3a.3
c3a.6
c3b.1
c4b
c6
c6ast1
c6ast3
c6ast4
c8a
c8b
c8g
c9
ca10a
ca14
ca15a
ca15b
ca15c
ca2
ca4a
ca4b
ca7
ca8
caap1
cab39
cab39l
cab39l1
cabcoco1
cables1
cabp1a
cabp1b
cabp2a
cabp4
cabp5a
cabp5b
cacna1ab
cacna1ba
cacna1c
cacna1da
cacna1fb
cacna1sa
cacna1sb
cacna2d1a
cacna2d2a
cacna2d2b
cacnb1
cacnb2a
cacnb2b
cacnb4a
cacnb4b
cacng1a
cacng2a
cacng4b
cacng5a
cacng6a
cacng7a
cacng8a
cacybp
cad
cadm1a
cadm1b
cadm2a
cadm2b
cadm3
cadm4
cahz
caiap
calb2a
calb2b
calca
calcoco1a
calcoco1b
calcoco2
calcrla
cald1a
cald1b
calhm2.1
calhm5.1
calhm6
calm1a
calm1b
calm3a
calm3b
calml4a
calr
calr3a
calr3b
calua
calub
caly
camk1da
camk1db
camk1ga
camk1gb
camk2a
camk2b1
camk2d1
camk2d2
camk2g1
camk2n1a
camk2n2
camk4
camkk1a
camkk1b
camkvl
camlg
camsap1a
camsap1b
camsap2a
cand1
cand2
cant1a
cant1b
canx
cap1
cap2
capga
capgb
capn12
capn1a
capn1b
capn2a
capn2b
capn2l
capn3a
capn3b
capn5a
capn7
capn9
capns1a
capns1b
caprin1a
caprin1b
caprin2
capsla
capslb
capza1a
capza1b
capzb
car15
card9
carhsp1
carm1
carmil2
carmil3
cart2
cart4
casc1
casc3
casd1
caska
caskb
casp2
casp20
casp22
casp23
casp3a
casp3b
casp6b.1
casp6b.2
casp7
casp8
casp8ap2
casp9
caspa
caspb
casq1a
casq1b
casq2
casr
cast
castor1
castor2
cat
catip
cav1
cav2
cav3
cavin1b
cavin2a
cavin2b
cavin4a
cavin4b
cax1
cbfa2t2
cbfb
cbl
cblc
cbll1
cbln1
cbln11
cbln13
cbln14
cbln17
cbln20
cbln2a
cbln2b
cbln4
cbln6
cbln8
cbln9
cbr1
cbr1l
cbr4
cbsa
cbsb
cbwd
cbx1a
cbx1b
cbx2
cbx3a
cbx4
cbx5
cbx6a
cbx7a
cbx8a
cby1
ccar1
ccbe1
ccdc102a
ccdc103
ccdc106a
ccdc106b
ccdc113
ccdc114
ccdc115
ccdc12
ccdc120
ccdc124
ccdc125
ccdc126
ccdc127a
ccdc127b
ccdc130
ccdc137
ccdc146
ccdc149a
ccdc149b
ccdc151
ccdc153
ccdc167
ccdc174
ccdc18
ccdc181
ccdc187
ccdc22
ccdc24
ccdc25
ccdc28a
ccdc28b
ccdc32
ccdc36
ccdc3b
ccdc40
ccdc43
ccdc47
ccdc50
ccdc51
ccdc58
ccdc59
ccdc61
ccdc62
ccdc65
ccdc6a
ccdc6b
ccdc77
ccdc80
ccdc82
ccdc83
ccdc84
ccdc85a
ccdc85al
ccdc85b
ccdc85ca
ccdc85cb
ccdc9
ccdc90b
ccdc93
ccdc96
ccl19a.1
ccl19a.2
ccl19b
ccl20a.3
ccl20b
ccl25b
ccl27a
ccl27b
ccl33.3
ccl34a.3
ccl34a.4
ccl34b.1
ccl34b.4
ccl34b.9
ccl35.1
ccl35.2
ccl38.1
ccl38.6
ccl38a.4
ccl38a.5
ccl44
ccm2
ccn1
ccn1l1
ccn1l2
ccn2a
ccn2b
ccn4a
ccn4b
ccn5
ccn6
ccna1
ccna2
ccnb1
ccnb2
ccnb3
ccnc
ccnd1
ccnd2a
ccnd2b
ccnd3
ccndbp1
ccndx
ccne1
ccne2
ccnf
ccng1
ccng2
ccnh
ccni
ccnjl
ccnk
ccnl1a
ccnl1b
ccnq
ccnt1
ccnt2a
ccnt2b
ccnyl1
ccr12a
ccr7
ccr9a
ccs
ccsapb
cct2
cct3
cct4
cct5
cct6a
cct7
cct8
ccz1
cd151
cd151l
cd164
cd209
cd22
cd226
cd247l
cd248a
cd276
cd2ap
cd2bp2
cd36
cd37
cd3eap
cd4-1
cd4-2.2
cd40
cd40lg
cd63
cd74a
cd74b
cd79a
cd81a
cd81b
cd82a
cd82b
cd83
cd99
cd99l2
cd9a
cd9b
cdaa
cdab
cdadc1
cdc123
cdc14aa
cdc14ab
cdc14b
cdc16
cdc20
cdc23
cdc25b
cdc25d
cdc27
cdc34a
cdc34b
cdc37
cdc37l1
cdc40
cdc42
cdc42bpab
cdc42bpb
cdc42ep1b
cdc42ep2
cdc42ep3
cdc42ep4a
cdc42ep5
cdc42l2
cdc42se1
cdc42se2
cdc45
cdc5l
cdc6
cdc7
cdc73
cdca4
cdca5
cdca7a
cdca8
cdca9
cdcp1a
cdh1
cdh10a
cdh11
cdh12a
cdh15
cdh17
cdh18a
cdh2
cdh23
cdh4
cdh5
cdh6
cdh7a
cdhr1a
cdip1
cdipt
cdk1
cdk10
cdk11b
cdk13
cdk14
cdk15
cdk17
cdk2
cdk20
cdk2ap2
cdk4
cdk5
cdk5r1a
cdk5r1b
cdk5r2a
cdk5r2b
cdk5rap1
cdk5rap2
cdk5rap3
cdk6
cdk7
cdk8
cdk9
cdkal1
cdkl1
cdkl5
cdkn1a
cdkn1ba
cdkn1bb
cdkn1ca
cdkn2aip
cdkn2aipnl
cdkn2c
cdkn3
cdnf
cdon
cdr2l
cds2
cdv3
cdx1a
cdx1b
cdx4
cebpa
cebpb
cebpd
cebpg
cebpz
cel.1
cel.2
cela1.1
cela1.3
cela1.4
cela1.5
cela1.6
celf1
celf2
celf3a
celf4
celf5a
celsr2
cemip2
cenpe
cenph
cenpk
cenpl
cenpn
cenpp
cenps
cenpw
cenpx
cep112
cep128
cep131
cep135
cep162
cep19
cep290
cep41
cep44
cep55l
cep57
cep57l1
cep63
cep68
cep70
cep72
cep76
cep83
cep89
cep97
cept1a
cept1b
cerk
cerkl
cers2a
cers3b
cers4a
cers5
cetn3
cetp
cfap100
cfap157
cfap161
cfap20
cfap206
cfap298
cfap299
cfap300
cfap36
cfap45
cfap53
cfap58
cfb
cfd
cfdp1
cfh
cfhl4
cfl1
cfl1l
cfl2
cflara
cfp
cftr
cga
cgnb
cgrrf1
ch25h
ch25hl1.1
ch25hl1.2
ch25hl2
chac1
chac2
chad
chadlb
chaf1a
chaf1b
chata
chchd1
chchd10
chchd2
chchd3a
chchd3b
chchd4b
chchd6a
chchd6b
chchd7
chd1
chd1l
chd2
chd4a
chd8
chek1
chek2
cherp
ches1
chfr
chga
chgb
chia.4
chia.6
chic1
chic2
chico
chid1
chka
chkb
chl1a
chm
chmp1a
chmp1b
chmp2a
chmp2ba
chmp2bb
chmp3
chmp4ba
chmp4bb
chmp4c
chmp5b
chmp6b
chmp7
chn1
chodl
chordc1a
chordc1b
chp1
chp2
chpt1
chrac1
chrd
chrdl2
chrm2a
chrm5a
chrm5b
chrna1
chrna10a
chrna2a
chrna4b
chrna5
chrna6
chrna7
chrnb3b
chrnd
chrne
chrng
chs1
chst1
chst10
chst11
chst12a
chst14
chst2a
chst3a
chst3b
chst6
chsy1
chsy3
chtf18
chtf8
chtopa
chtopb
chuk
churc1
ciao1
ciao2a
ciao2b
ciapin1
ciarta
cib1
cib2
cideb
cilp
cinp
cip2a
cipca
cirbpa
cirbpb
cisd1
cisd2
cish
cishb
cited1
cited2
cited4a
cited4b
ciz1a
ciz1b
ckap2l
ckap4
ckap5
ckba
ckbb
ckma
ckmb
ckmt2a
ckmt2b
cks1b
cks2
clasp1a
clasp2
clasrp
clcn1a
clcn2a
clcn2c
clcn4
clcn7
clcnk
cldn1
cldn10a
cldn10b
cldn11a
cldn11b
cldn12
cldn15a
cldn15la
cldn15lb
cldn17
cldn19
cldn2
cldn5a
cldn5b
cldn7a
cldn7b
cldna
cldnb
cldnc
cldnd
cldnd1a
cldnd1b
cldne
cldnf
cldng
cldnh
cldni
cldnk
clec14a
clec19a
clgn
clic1
clic2
clic3
clic4
clic5a
clic5b
clint1a
clk2a
clk2b
clk4b
cln3
cln6a
cln8
clns1a
clocka
clockb
clp1
clpp
clptm1
clptm1l
clpxa
clrn1
clrn2
clstn1
clstn2
clta
cltca
cltcb
clu
cluap1
cluha
clul1
clvs2
clybl
cmah
cmasa
cmbl
cmc1
cmc2
cmc4
cmlc1
cmn
cmpk
cmss1
cmtm3
cmtm4
cmtm6
cmtm7
cmtm8b
cmtr1
cmtr2
cmya5
cnbpa
cnbpb
cndp2
cnep1r1
cnfn
cnga1a
cnga2b
cnih1
cnih2
cnksr1
cnksr3
cnmd
cnn1a
cnn2
cnn3a
cnn3b
cnnm2a
cnot1
cnot10
cnot11
cnot2
cnot3a
cnot3b
cnot4b
cnot6a
cnot6b
cnot7
cnot8
cnot9
cnppd1
cnpy1
cnpy2
cnpy3
cnpy4
cnr1
cnr2
cnrip1a
cnrip1b
cnstb
cntd2
cntf
cntfr
cntn1b
cntn2
cntn4
cntn5
cntnap2a
cntnap2b
coa3a
coa3b
coa5
coa6
coa7
coa8
coasy
cobl
cobll1b
cog2
cog3
cog4
cog5
cog6
cog7
cog8
coil
col10a1a
col11a1a
col11a1b
col11a2
col15a1b
col17a1a
col18a1a
col19a1
col1a1a
col1a1b
col1a2
col27a1b
col28a1a
col28a2a
col2a1a
col2a1b
col4a5
col5a2a
col5a3a
col5a3b
col8a1a
col8a2
col9a1a
col9a1b
col9a2
col9a3
colec11
colec12
colgalt2
commd1
commd2
commd3
commd4
commd5
commd7
commd8
commd9
comp
comta
comtb
comtd1
cop1
copa
copb1
copb2
cope
copg2
cops2
cops3
cops4
cops5
cops7a
cops8
cops9
copz1
copz2
coq10b
coq2
coq3
coq4
coq5
coq6
coq7
coq8aa
coq9
coro1a
coro1b
coro1ca
coro2a
coro6
coro7
cort
cotl1
cox10
cox11
cox14
cox15
cox16
cox17
cox18
cox19
cox20
cox4i1
cox4i2
cox5aa
cox5ab
cox5b2
cox6a1
cox6a2
cox6b1
cox6b2
cox6c
cox7a1
cox7a2a
cox7a2l
cox7b
cox7c
cox8a
cox8b
cp
cpa2
cpa4
cpa5
cpdb
cpe
cpeb1a
cpeb1b
cpeb3
cpeb4a
cpeb4b
cplane2
cplx2
cplx2l
cplx3b
cplx4a
cplx4b
cplx4c
cpn1
cpne1
cpne2
cpne3
cpne5a
cpne5b
cpo
cpox
cpped1
cpsf1
cpsf2
cpsf3
cpsf4
cpsf6
cpt1b
cpt2
cptp
cpvl
crabp1a
crabp1b
crabp2a
crabp2b
cracr2b
cradd
crata
cratb
crb1
crb2a
crb2b
crb3a
crb3b
crbn
crcp
creb1a
creb1b
creb3l1
creb3l2
creb3l3l
crebbpb
crebl2
creg2
creld2
cremb
crestin
crfb1
crfb12
crfb15
crfb16
crfb2
crfb4
crhb
crhbp
crhr2
crim1
crip1
crip2
cript
crispld1b
crk
crkl
crlf1a
crlf1b
crlf3
crls1
crmp1
crnkl1
crot
crp2
crp3
crp6
crp7
crppa
crsp7
crtac1a
crtap
crtc1a
crtc1b
crx
cry-dash
cry1a
cry1b
cry2
cry3a
cry3b
cry4
cry5
cryaa
cryaba
cryabb
cryba1a
cryba1b
cryba1l1
cryba1l2
cryba2a
cryba2b
cryba4
crybb1
crybb1l2
crybb1l3
crybb2
crybb3
crybgx
crygm2d1
crygm2d10
crygm2d11
crygm2d12
crygm2d13
crygm2d14
crygm2d15
crygm2d16
crygm2d17
crygm2d18
crygm2d20
crygm2d21
crygm2d3
crygm2d7
crygm2d8
crygm2f
crygm3
crygm6
crygm7
crygmx
crygmxl2
crygn1
crygn2
crygs1
crygs2
crygs3
crygs4
cryl1
crym
cryz
cryzl1
cs
csad
csde1
cse1l
csf1a
csf1b
csf1ra
csf3a
csf3b
csgalnact2
csk
csmd1a
csnk1a1
csnk1da
csnk1db
csnk1g1
csnk1g2a
csnk1g2b
csnk2a1
csnk2a2a
csnk2b
cspg5b
csrnp1b
csrp1a
csrp1b
csrp2
csrp3
cst14a.1
cst14a.2
cst14b.1
cst3
cstf1
cstf2
cstf3
ctbp1
ctbp2a
ctbs
ctc1
ctdnep1a
ctdnep1b
ctdp1
ctdsp2
ctdspl2a
ctdspl2b
ctdspla
ctdsplb
cth
cth1
cthl
cthrc1a
ctnna1
ctnna2
ctnnal1
ctnnb1
ctnnb2
ctnnbip1
ctnnbl1
ctnnd2b
ctns
ctps1a
ctps1b
ctr9
ctrb1
ctsa
ctsba
ctsbb
ctsc
ctsd
ctsf
ctsh
ctsk
ctsl.1
ctsla
ctslb
ctsll
ctss1
ctss2.1
ctss2.2
ctsz
cttn
cttnbp2nlb
ctu1
ctu2
ctxn1
cuedc1a
cuedc1b
cuedc2
cul1b
cul3a
cul3b
cul4a
cul4b
cul5a
cutc
cux1b
cwc15
cwc22
cwc25
cwc27
cwf19l1
cwf19l2
cx23
cx27.5
cx28.6
cx28.8
cx28.9
cx30.3
cx30.9
cx32.2
cx32.3
cx34.4
cx35.4
cx36.7
cx39.4
cx39.9
cx43
cx43.4
cx44.2
cx47.1
cx52.6
cx52.7
cx52.9
cxadr
cxcl11.8
cxcl12a
cxcl12b
cxcl14
cxcl18b
cxcl19
cxcl20
cxcl32b.1
cxcl8b.1
cxcl8b.3
cxcr3.1
cxcr4a
cxcr4b
cxl34b.11
cxxc1a
cyb561
cyb561a3a
cyb561d1
cyb561d2
cyb5a
cyb5b
cyb5d1
cyb5d2
cyb5r1
cyb5r2
cyb5r3
cyb5r4
cyba
cybb
cybc1
cybrd1
cyc1
cycsb
cyfip1
cyfip2
cygb1
cygb2
cyhr1
cyp11a1
cyp17a1
cyp17a2
cyp19a1a
cyp19a1b
cyp1a
cyp1b1
cyp1c2
cyp1d1
cyp20a1
cyp24a1
cyp26a1
cyp26b1
cyp26c1
cyp27a1.4
cyp27b1
cyp27c1
cyp2aa1
cyp2aa12
cyp2aa2
cyp2aa3
cyp2aa4
cyp2aa6
cyp2aa7
cyp2aa8
cyp2aa9
cyp2ad2
cyp2ad3
cyp2ad6
cyp2k16
cyp2k17
cyp2k18
cyp2k19
cyp2k6
cyp2k8
cyp2n13
cyp2p10
cyp2p6
cyp2p7
cyp2u1
cyp2v1
cyp2x6
cyp2x7
cyp2x9
cyp2y3
cyp39a1
cyp3a65
cyp3c1
cyp3c3
cyp3c4
cyp46a1.1
cyp46a1.2
cyp46a1.3
cyp46a1.4
cyp4f3
cyp4t8
cyp4v8
cyp51
cyp7a1
cyp8b1
cyp8b2
cyp8b3
cysltr1
cyt1
cyt1l
cyth1a
cyth1b
cyth4b
cyyr1
czib
d2hgdh
daam1b
dab1a
dab1b
dab2
dab2ipb
dacha
dachb
dachc
dachd
dact1
dact2
dad1
dag1
dalrd3
dand5
dao.1
dao.2
dap
dap1b
dap3
dapk1
dapk2a
dapp1
daw1
daxx
dazap1
dazap2
dazl
dbf4
dbh
dbi
dbnla
dbnlb
dbpa
dbpb
dbr1
dbt
dbx1a
dcaf11
dcaf12
dcaf13
dcaf17
dcaf5
dcaf6
dcaf7
dcakd
dcbld1
dcbld2
dcc
dcdc2b
dck
dclk1a
dclk1b
dclk2a
dclre1a
dclre1b
dclre1c
dcn
dcp1a
dcp1b
dcp2
dcps
dcst2
dct
dctd
dctn1a
dctn2
dctn3
dctn4
dctn5
